股票代码,股票名称,最新价格,涨跌幅(%),市盈率PE,市净率PB,总市值,板块类型,风险状态
603995,甬金股份,24.96,3.01,15.041,1.528,9075694193,上交所主板,正常上市
603997,继峰股份,12.79,-0.16,33.845,3.008,16272267611,上交所主板,正常上市
603998,方盛制药,10.31,5.31,14.783,2.613,4526928822,上交所主板,正常上市
603999,读者传媒,5.71,1.06,38.407,1.585,3288960000,上交所主板,正常上市
605001,威奥股份,5.67,-0.18,27.288,0.814,2227663620,上交所主板,正常上市
605003,众望布艺,21.31,0.19,37.088,1.594,2344100000,上交所主板,正常上市
605005,合兴股份,15.72,1.42,31.61,2.963,6303720000,上交所主板,正常上市
605007,五洲特纸,15.18,-0.13,20.459,1.979,7221581446,上交所主板,正常上市
605008,长鸿高科,11.93,-0.5,-376.878,3.939,7706331599,上交所主板,正常上市
605009,豪悦护理,24.02,-0.17,22.96,1.483,5163278021,上交所主板,正常上市
605011,杭州热电,17.79,2.18,37.433,2.88,7117779000,上交所主板,正常上市
605016,百龙创园,20.27,-2.31,20.892,4.091,8513649726,上交所主板,正常上市
605018,长华集团,13.29,-1.19,60.233,2.21,6247174389,上交所主板,正常上市
605020,永和股份,34.86,0.09,27.652,3.004,17807140684,上交所主板,正常上市
605028,世茂能源,25.54,-1.81,28.707,2.965,4086400000,上交所主板,正常上市
605033,美邦股份,19.01,-1.04,40.436,2.16,2570152000,上交所主板,正常上市
605050,福然德,10.81,-0.55,14.352,1.193,5327483447,上交所主板,正常上市
605055,迎丰股份,9.96,0.71,-69.048,4.457,4382400000,上交所主板,正常上市
605056,咸亨国际,15.18,-0.33,23.554,3.385,6214588776,上交所主板,正常上市
605058,澳弘电子,27.23,-0.07,26.143,2.142,3891851018,上交所主板,正常上市
605060,联德股份,45.56,2.54,44.945,4.337,10961371520,上交所主板,正常上市
605066,天正电气,6.99,4.33,45.34,1.97,3512007544,上交所主板,正常上市
605068,明新旭腾,19.45,-1.52,-284.201,2.042,3154760728,上交所主板,正常上市
605069,正和生态,11.09,-0.63,-11.064,3.416,2347728358,上交所主板,正常上市
605077,华康股份,11.09,-0.81,23.763,1.095,3360825786,上交所主板,正常上市
605080,浙江自然,20.61,-0.82,17.377,1.282,2904139024,上交所主板,正常上市
605086,龙高股份,24.29,-1.34,37.978,2.673,4352768000,上交所主板,正常上市
605088,冠盛股份,21.31,-0.98,14.949,1.461,4320092189,上交所主板,正常上市
605089,味知香,20.52,1.18,39.366,2.237,2831760000,上交所主板,正常上市
605090,九丰能源,34.3,0.94,17.211,2.06,24235848967,上交所主板,正常上市
605098,行动教育,56.88,-0.11,18.83,6.5,6783002568,上交所主板,正常上市
605099,共创草坪,33.18,-0.9,18.754,4.004,13360349580,上交所主板,正常上市
605100,华丰股份,34.33,-0.2,341.389,4.554,8205625260,上交所主板,正常上市
605108,同庆楼,12.86,-1.23,49.852,1.433,3343600000,上交所主板,正常上市
605111,新洁能,61.24,6.73,67.027,5.865,25434966403,上交所主板,正常上市
605116,奥锐特,21.46,3.67,22.129,3.228,8716692202,上交所主板,正常上市
605117,德业股份,92.09,-2.13,32.114,10.145,117251846105,上交所主板,正常上市
605118,力鼎光电,29.55,0.99,44.432,7.516,12152880750,上交所主板,正常上市
605122,四方新材,11.27,-0.7,-6.397,1.117,1942429580,上交所主板,正常上市
605123,派克新材,78.58,-0.13,36.421,2.043,9521608693,上交所主板,正常上市
605128,上海沿浦,25.91,-0.61,40.418,3.707,8135396511,上交所主板,正常上市
605133,嵘泰股份,26.25,1.43,39.989,1.943,7488472740,上交所主板,正常上市
605136,丽人丽妆,8.46,-1.17,-65.922,1.402,3387878910,上交所主板,正常上市
605138,盛泰集团,5.89,-1.17,18.658,1.304,3272317195,上交所主板,正常上市
605151,西上海,18.71,-0.16,124.568,1.83,2517509494,上交所主板,正常上市
605155,西大门,14.84,0.68,25.977,2.069,2827307480,上交所主板,正常上市
605158,华达新材,7.18,0.7,-1430.584,1.515,3671995600,上交所主板,正常上市
605162,新中港,9.07,-0.22,33.487,2.81,4016616041,上交所主板,正常上市
605166,聚合顺,8.84,0.0,28.356,1.4,2782248348,上交所主板,正常上市
605168,三人行,44.57,1.18,73.843,3.442,9396113066,上交所主板,正常上市
605169,洪通燃气,10.04,-1.08,27.456,1.408,2840115200,上交所主板,正常上市
605177,东亚药业,18.14,3.01,-18.803,1.253,2081027421,上交所主板,正常上市
605178,时空科技,66.74,1.29,-30.677,5.99,6612599200,上交所主板,正常上市
605179,一鸣食品,33.43,10.0,249.625,11.646,13405430000,上交所主板,正常上市
605180,华生科技,12.63,0.88,98.769,1.857,2134470000,上交所主板,正常上市
605183,确成股份,14.73,-0.34,13.953,1.618,6115666286,上交所主板,正常上市
605186,健麾信息,27.01,-1.03,119.472,3.323,3673360000,上交所主板,正常上市
605188,国光连锁,13.24,0.76,328.231,5.429,6722563660,上交所主板,正常上市
605189,富春染织,16.3,-1.15,26.747,1.658,3883229506,上交所主板,正常上市
605196,华通线缆,34.83,-1.89,57.617,5.251,17797161064,上交所主板,正常上市
605198,安德利,67.09,0.72,70.731,7.86,22420672920,上交所主板,正常上市
605199,ST葫芦娃,6.11,0.49,-7.176,6.371,2444664475,上交所主板,ST风险警示
605208,永茂泰,13.89,-1.14,64.692,2.062,4582866600,上交所主板,正常上市
605218,伟时电子,14.61,-2.14,-207.728,2.0,3547523074,上交所主板,正常上市
605222,起帆电缆,20.2,-0.39,42.501,1.771,8340736611,上交所主板,正常上市
605228,神通科技,11.32,0.53,33.664,2.373,5422906211,上交所主板,正常上市
605255,天普股份,69.59,-2.03,620.334,11.479,9330627200,上交所主板,正常上市
605258,协和电子,27.46,-0.79,40.378,1.985,2416480000,上交所主板,正常上市
605259,绿田机械,18.08,-1.04,13.38,1.655,3118438400,上交所主板,正常上市
605266,健之佳,17.38,0.52,17.838,0.992,2685956089,上交所主板,正常上市
605268,王力安防,9.33,-0.32,31.444,2.414,4110331500,上交所主板,正常上市
605277,新亚电子,15.37,1.32,27.473,3.429,5975631890,上交所主板,正常上市
605286,同力天启,34.09,10.0,42.365,2.653,5727120000,上交所主板,正常上市
605287,德才股份,39.04,-0.23,91.384,3.464,5465600000,上交所主板,正常上市
605288,凯迪股份,65.88,1.98,186.741,2.908,6518313256,上交所主板,正常上市
605289,罗曼股份,110.09,0.73,194.612,12.357,16800889945,上交所主板,正常上市
605296,神农集团,31.23,-0.06,-30.538,3.828,16434182200,上交所主板,正常上市
605298,必得科技,46.75,-0.6,153.342,8.207,8781987500,上交所主板,正常上市
605299,舒华体育,12.78,-0.93,49.262,4.072,5209885956,上交所主板,正常上市
605300,佳禾食品,9.95,0.51,101.216,1.569,4521266040,上交所主板,正常上市
605303,园林股份,22.4,3.85,-21.778,4.265,3611717939,上交所主板,正常上市
605305,中际联合,38.62,-1.23,14.651,2.681,8207522400,上交所主板,正常上市
605318,法狮龙,78.92,0.37,32028.86,15.504,9922534890,上交所主板,正常上市
605319,无锡振华,24.75,-0.6,18.387,3.033,8664918001,上交所主板,正常上市
605333,沪光股份,17.21,-1.09,19.089,2.316,7986135387,上交所主板,正常上市
605337,李子园,9.95,1.02,21.116,2.321,3881521397,上交所主板,正常上市
605338,巴比食品,19.98,-1.82,16.919,2.008,4786541907,上交所主板,正常上市
605339,南侨食品,13.9,1.16,808.896,1.733,5897639562,上交所主板,正常上市
605358,立昂微,44.88,-1.38,507.338,3.244,34656307860,上交所主板,正常上市
605365,立达信,13.89,-1.07,43.676,1.834,6972958848,上交所主板,正常上市
605366,宏柏新材,8.56,0.0,-39.379,2.485,6615405112,上交所主板,正常上市
605368,蓝天燃气,6.58,-1.64,19.972,1.418,4702304321,上交所主板,正常上市
605369,拱东医疗,17.28,1.11,67.759,2.22,3798196341,上交所主板,正常上市
605376,博迁新材,173.3,2.67,186.487,25.738,45335280000,上交所主板,正常上市
605377,华旺科技,9.21,1.1,20.128,1.294,5126933168,上交所主板,正常上市
605378,野马电池,14.19,-0.56,95.139,2.976,3708505416,上交所主板,正常上市
605388,均瑶健康,6.51,2.52,-20.188,2.529,3909150840,上交所主板,正常上市
605389,长龄液压,73.82,-0.01,103.811,6.417,13804134042,上交所主板,正常上市
605398,新炬网络,21.07,-0.85,248.468,3.301,3428434106,上交所主板,正常上市
605399,晨光新材,10.92,-1.0,-31.151,1.656,3400174640,上交所主板,正常上市
605488,福莱新材,30.86,0.49,151.087,4.114,9257639524,上交所主板,正常上市
605499,东鹏饮料,129.04,0.89,19.296,4.862,94741078962,上交所主板,正常上市
605500,森林包装,6.98,-0.57,118.496,1.12,2892512000,上交所主板,正常上市
605507,国邦医药,15.66,0.13,17.339,1.459,12251646414,上交所主板,正常上市
605555,德昌股份,12.13,-0.57,62.27,1.961,5871757455,上交所主板,正常上市
605566,福莱蒽特,26.31,-2.05,62.583,1.73,3508175400,上交所主板,正常上市
605567,春雪食品,9.09,0.0,49.144,1.635,1818000000,上交所主板,正常上市
605577,龙版传媒,10.01,1.52,18.621,1.103,4448888894,上交所主板,正常上市
605580,恒盛能源,18.59,0.49,32.123,4.855,5205200000,上交所主板,正常上市
605588,冠石科技,48.3,0.54,-42.713,3.742,3539205732,上交所主板,正常上市
605589,圣泉集团,42.35,1.93,36.803,3.297,35844552890,上交所主板,正常上市
605598,上海港湾,28.23,-0.84,202.401,4.005,6860364518,上交所主板,正常上市
605599,菜百股份,16.19,-0.92,10.404,2.492,12592222582,上交所主板,正常上市
300001,特锐德,36.08,-1.72,30.464,4.406,38076223885,创业板,正常上市
300002,神州泰岳,8.41,-0.71,22.542,2.117,16543932213,创业板,正常上市
300003,乐普医疗,13.34,2.62,29.596,1.495,24591285711,创业板,正常上市
300004,南风股份,8.41,-0.59,422.742,2.278,4036746159,创业板,正常上市
300005,探路者,12.52,-0.4,128.588,5.115,11063951369,创业板,正常上市
300006,莱美药业,5.5,2.42,-42.72,3.336,5807511628,创业板,正常上市
300007,汉威科技,35.3,-0.28,69.451,3.917,11558830351,创业板,正常上市
300008,天海防务,6.16,-0.81,31.131,4.255,10644659459,创业板,正常上市
300009,安科生物,8.78,3.54,21.143,3.094,14668752216,创业板,正常上市
300010,ST豆神,2.29,-0.43,-199.65,2.743,4732542989,创业板,ST风险警示
300011,鼎汉技术,6.03,-0.33,-239.306,2.416,3651498984,创业板,正常上市
300012,华测检测,14.26,1.13,22.67,3.041,23997130332,创业板,正常上市
300013,新宁物流,4.13,-1.43,-86.036,12.834,2306022232,创业板,正常上市
300014,亿纬锂能,56.29,-0.42,27.315,2.676,122334884471,创业板,正常上市
300015,爱尔眼科,8.86,-0.11,24.441,3.585,82394143543,创业板,正常上市
300016,北陆药业,8.92,3.48,42.078,2.107,5188672401,创业板,正常上市
300017,网宿科技,14.71,0.48,50.432,3.43,36711523070,创业板,正常上市
300018,中元股份,12.15,0.58,41.874,4.097,5937833012,创业板,正常上市
300019,硅宝科技,14.91,-0.8,23.112,2.128,5861369997,创业板,正常上市
300020,ST银江,3.58,0.0,-1.589,2.132,2844947147,创业板,ST风险警示
300021,大禹节水,3.89,-1.02,78.914,1.516,3977009454,创业板,正常上市
300022,吉峰科技,8.1,-1.22,-127.832,7.843,4003347078,创业板,正常上市
300024,机器人,15.75,-0.57,-56.063,6.098,24658514213,创业板,正常上市
300025,华星创业,5.2,-0.76,-19.393,6.205,2645723194,创业板,正常上市
300026,红日药业,3.87,10.57,485.592,1.352,11626079219,创业板,正常上市
300027,ST华谊,1.82,0.55,-13.211,-443.902,5049600773,创业板,ST风险警示
300030,阳普医疗,7.03,2.18,76.53,3.385,2173586824,创业板,正常上市
300031,宝通科技,22.36,-0.27,35.617,2.291,9363176100,创业板,正常上市
300032,金龙机电,3.78,-0.79,-101.449,4.69,3035981118,创业板,正常上市
300033,同花顺,236.2,0.94,53.216,25.434,177773568000,创业板,正常上市
300034,钢研高纳,15.87,-0.87,126.747,3.281,12647780005,创业板,正常上市
300035,中科电气,13.65,-1.37,23.382,1.857,9356074059,创业板,正常上市
300036,超图软件,11.69,0.0,119.049,2.183,5760441753,创业板,正常上市
300037,新宙邦,67.41,1.29,37.769,4.629,50819484111,创业板,正常上市
300039,上海凯宝,6.27,8.48,25.347,1.405,6558420000,创业板,正常上市
300040,九洲集团,6.53,-0.76,95.907,1.61,4201470147,创业板,正常上市
300041,回天新材,11.08,0.91,27.837,2.049,6198550016,创业板,正常上市
300042,朗科科技,43.26,-0.02,61.943,7.668,8669304000,创业板,正常上市
300043,星辉娱乐,4.85,-1.02,15.017,3.368,6034362245,创业板,正常上市
300044,*ST赛为,5.48,2.62,-3.327,-3.649,4186003369,创业板,*ST退市风险警示
300045,华力创通,13.57,-1.09,-140.929,5.928,8992502953,创业板,正常上市
300046,台基股份,24.7,-0.44,128.069,5.087,5842324864,创业板,正常上市
300049,福瑞医科,46.86,5.26,78.653,6.264,12370622946,创业板,正常上市
300050,世纪鼎利,6.19,-0.96,201.696,8.172,3372601184,创业板,正常上市
300052,中青宝,11.29,0.27,-51.244,8.582,2956384836,创业板,正常上市
300053,航宇微,12.96,-0.38,-25.007,6.386,9031491226,创业板,正常上市
300055,万邦达,6.04,-0.98,-21.176,1.03,5053967620,创业板,正常上市
300056,中创环保,8.67,1.88,-30.609,46.638,3342202141,创业板,正常上市
300057,万顺新材,6.61,0.3,-42.619,1.169,6633607370,创业板,正常上市
300058,蓝色光标,15.82,-0.44,222.502,7.131,56797299811,创业板,正常上市
300059,东方财富,19.97,0.71,24.106,3.301,315969331504,创业板,正常上市
300061,旗天科技,6.74,-0.74,-58.566,9.565,4441617383,创业板,正常上市
300063,天龙集团,9.99,-1.87,65.018,4.287,7577686229,创业板,正常上市
300063,天龙集团,9.98,-1.96,65.018,4.287,7570100957,创业板,正常上市
300065,海兰信,16.8,-0.71,1693.202,6.905,12121857888,创业板,正常上市
300066,三川智慧,5.29,0.0,39.087,2.093,5501775956,创业板,正常上市
300068,ST南都,4.35,-2.03,-1.458,3.549,3907897751,创业板,ST风险警示
300069,金利华电,29.04,-1.43,-2242.345,12.45,3397680000,创业板,正常上市
300070,碧水源,3.51,-0.85,207.066,0.465,12720974864,创业板,正常上市
300072,海新能科,3.56,-1.93,-14.733,1.604,8365004275,创业板,正常上市
300073,当升科技,41.86,-1.04,28.532,1.523,22784132942,创业板,正常上市
300074,华平股份,3.84,-1.54,-12.272,2.485,2113181184,创业板,正常上市
300075,数字政通,11.62,3.38,-19.226,2.275,7217532436,创业板,正常上市
300076,*ST宁视,4.88,1.24,-25.597,2.455,2069120000,创业板,*ST退市风险警示
300077,国民技术,20.09,0.05,-124.091,7.822,13623565403,创业板,正常上市
300078,思创智联,3.23,0.62,-63.421,7.137,3610727303,创业板,正常上市
300079,数码视讯,4.59,-0.43,183.315,1.59,6545468805,创业板,正常上市
300080,易成新能,3.76,-1.57,-9.409,1.639,7043910439,创业板,正常上市
300081,ST恒信,3.06,-0.97,-4.881,2.348,1850673976,创业板,ST风险警示
300082,奥克股份,7.85,-0.76,438.996,1.944,5338770870,创业板,正常上市
300083,创世纪,14.34,-0.69,204.223,4.505,23874129526,创业板,正常上市
300085,银之杰,31.36,1.23,-172.185,52.871,22160247178,创业板,正常上市
300086,康芝药业,7.12,3.79,-13.956,3.649,3240485806,创业板,正常上市
300087,ST荃银,5.29,0.0,-24.752,2.953,5011384963,创业板,ST风险警示
300088,长信科技,7.65,-0.39,111.212,2.201,19107661879,创业板,正常上市
300091,*ST金灵,2.66,2.31,-3.509,5.823,7559839878,创业板,*ST退市风险警示
300092,科新机电,12.02,-1.64,79.669,1.983,3292557717,创业板,正常上市
300093,金刚光伏,24.75,7.52,50.167,6.85,13365000000,创业板,正常上市
300094,国联水产,2.92,0.34,-2.011,34.561,3294248379,创业板,正常上市
300095,华伍股份,8.35,-0.36,-16.37,2.399,3293450111,创业板,正常上市
300096,ST易联众,9.53,0.74,85.735,12.279,4097900000,创业板,ST风险警示
300097,智云股份,9.06,-0.33,-10.16,13.203,2683451221,创业板,正常上市
300098,高新兴,4.68,-0.85,-1131.67,3.072,8132821047,创业板,正常上市
300099,尤洛卡,6.16,-0.32,24.623,1.889,4541553971,创业板,正常上市
300100,双林股份,23.44,-0.34,31.702,4.043,13571688274,创业板,正常上市
300101,振芯科技,15.04,-0.66,544.656,4.846,8541301728,创业板,正常上市
300102,乾照光电,19.51,2.41,154.307,4.132,17955713667,创业板,正常上市
300103,达刚控股,7.97,-0.25,-44.507,5.642,2531279970,创业板,正常上市
300105,龙源技术,9.08,-0.22,-72.268,2.509,4683594934,创业板,正常上市
300106,西部牧业,10.24,1.19,-60.284,5.743,2164042854,创业板,正常上市
300107,建新股份,6.56,-2.24,250.66,2.434,3691851678,创业板,正常上市
300109,新开源,13.7,0.74,45.278,2.134,7902934406,创业板,正常上市
300110,华仁药业,3.06,5.15,-7.788,4.223,3617571725,创业板,正常上市
300111,向日葵,3.24,2.86,-439.093,6.142,4170562713,创业板,正常上市
300112,万讯自控,9.14,-0.87,-39.188,2.855,2631900529,创业板,正常上市
300113,顺网科技,18.26,0.0,29.004,4.742,12310232485,创业板,正常上市
